id,chat_id,user_id,selected_path,decision_mode,prompt_version,art_affinity_score,created_at,user_msg_count,avg_user_msg_len,art_kw_count,confusion_kw_count,first_user_ts,last_user_ts,assistant_msg_count,avg_output_tokens,conversation_span_minutes,followup_depth_proxy,art_keyword_ratio,confusion_ratio,activate_art_path,source_user_id,is_synthetic
label_chat_00275,chat_00275,user_0053,art,manual,art_v3,0.739,1770017807000,3,38.66666666666666,2,0,1770017340000.0,1770017789000.0,3,132.0,7.483333333333333,2,0.6666666666666666,0.0,1,user_0053,0
label_chat_00276,chat_00276,user_0053,art,manual,art_v3,0.681,1770287204000,3,47.66666666666666,3,1,1770286560000.0,1770287187000.0,3,168.33333333333334,10.45,2,1.0,0.3333333333333333,1,user_0053,0
label_chat_00277,chat_00277,user_0053,default,manual,default_v3,0.258,1770551643000,4,37.0,1,0,1770550920000.0,1770551626000.0,4,161.5,11.766666666666667,3,0.25,0.0,0,user_0053,0
label_chat_00278,chat_00278,user_0053,default,manual,default_v3,0.297,1770652004000,3,34.666666666666664,1,0,1770651780000.0,1770651990000.0,3,205.33333333333331,3.5,2,0.3333333333333333,0.0,0,user_0053,0
label_chat_00279,chat_00279,user_0054,default,manual,default_v3,0.387,1771967631000,4,40.5,2,0,1771967100000.0,1771967619000.0,4,228.25,8.65,3,0.5,0.0,0,user_0054,0
label_chat_00280,chat_00280,user_0054,default,manual,default_v3,0.376,1772151784000,5,45.2,0,0,1772151180000.0,1772151772000.0,5,178.6,9.866666666666667,4,0.0,0.0,0,user_0054,0
label_chat_00281,chat_00281,user_0054,default,manual,default_v3,0.439,1772340239000,4,44.75,3,0,1772339640000.0,1772340222000.0,4,219.75,9.7,3,0.75,0.0,0,user_0054,0
label_chat_00282,chat_00282,user_0054,default,manual,default_v3,0.325,1772710851000,4,37.75,3,0,1772710260000.0,1772710834000.0,4,169.0,9.566666666666666,3,0.75,0.0,0,user_0054,0
label_chat_00283,chat_00283,user_0054,default,manual,default_v3,0.351,1772801289000,5,42.0,0,0,1772800440000.0,1772801273000.0,5,187.8,13.883333333333333,4,0.0,0.0,0,user_0054,0
label_chat_00284,chat_00284,user_0055,art,manual,art_v3,0.734,1771180983000,5,33.8,4,4,1771180140000.0,1771180971000.0,5,189.0,13.85,4,0.8,0.8,1,user_0055,0
label_chat_00285,chat_00285,user_0055,art,manual,art_v3,0.886,1771449601000,5,41.0,6,2,1771448760000.0,1771449590000.0,5,212.6,13.833333333333334,4,1.2,0.4,1,user_0055,0
label_chat_00286,chat_00286,user_0055,default,manual,default_v3,0.169,1771735855000,4,39.25,0,3,1771735500000.0,1771735839000.0,4,153.0,5.65,3,0.0,0.75,0,user_0055,0
label_chat_00287,chat_00287,user_0055,art,manual,art_v3,0.797,1771838296000,5,38.2,5,2,1771837620000.0,1771838281000.0,5,201.6,11.016666666666667,4,1.0,0.4,1,user_0055,0
label_chat_00288,chat_00288,user_0055,default,manual,default_v3,0.278,1772030815000,3,42.0,0,1,1772030640000.0,1772030797000.0,3,191.66666666666663,2.6166666666666667,2,0.0,0.3333333333333333,0,user_0055,0
label_chat_00289,chat_00289,user_0055,art,manual,art_v3,0.783,1772127241000,4,44.75,4,2,1772126640000.0,1772127223000.0,4,141.75,9.716666666666669,3,1.0,0.5,1,user_0055,0
label_chat_00290,chat_00290,user_0056,default,manual,default_v3,0.277,1771015157000,5,36.8,0,0,1771014360000.0,1771015141000.0,5,208.2,13.016666666666667,4,0.0,0.0,0,user_0056,0
label_chat_00291,chat_00291,user_0056,default,manual,default_v3,0.325,1771383186000,5,38.0,2,0,1771382280000.0,1771383174000.0,5,163.0,14.9,4,0.4,0.0,0,user_0056,0
label_chat_00292,chat_00292,user_0056,default,manual,default_v3,0.258,1771662116000,4,39.5,0,0,1771661700000.0,1771662099000.0,4,163.5,6.65,3,0.0,0.0,0,user_0056,0
label_chat_00293,chat_00293,user_0056,default,manual,default_v3,0.167,1772019706000,3,34.666666666666664,0,0,1772019180000.0,1772019696000.0,3,132.0,8.6,2,0.0,0.0,0,user_0056,0
label_chat_00294,chat_00294,user_0057,default,manual,default_v3,0.262,1770403085000,5,36.8,1,0,1770402360000.0,1770403072000.0,5,154.2,11.866666666666667,4,0.2,0.0,0,user_0057,0
label_chat_00295,chat_00295,user_0057,default,manual,default_v3,0.17,1770860020000,3,44.66666666666666,1,0,1770859380000.0,1770860004000.0,3,141.66666666666666,10.4,2,0.3333333333333333,0.0,0,user_0057,0
label_chat_00296,chat_00296,user_0057,default,manual,default_v3,0.194,1771039042000,5,38.0,1,0,1771038180000.0,1771039028000.0,5,175.0,14.133333333333333,4,0.2,0.0,0,user_0057,0
label_chat_00297,chat_00297,user_0057,default,manual,default_v3,0.21,1771233039000,3,42.66666666666666,0,0,1771232520000.0,1771233025000.0,3,176.0,8.416666666666666,2,0.0,0.0,0,user_0057,0
label_chat_00298,chat_00298,user_0057,default,manual,default_v3,0.17,1771680539000,4,38.0,0,0,1771679820000.0,1771680529000.0,4,203.0,11.816666666666666,3,0.0,0.0,0,user_0057,0
label_chat_00299,chat_00299,user_0058,default,manual,default_v3,0.195,1772312931000,3,36.333333333333336,0,3,1772312700000.0,1772312916000.0,3,215.0,3.6,2,0.0,1.0,0,user_0058,0
label_chat_00300,chat_00300,user_0058,default,manual,default_v3,0.234,1772583178000,4,39.25,1,3,1772582580000.0,1772583167000.0,4,172.5,9.783333333333331,3,0.25,0.75,0,user_0058,0
label_chat_00301,chat_00301,user_0058,default,manual,default_v3,0.232,1772862127000,4,38.25,0,2,1772861460000.0,1772862111000.0,4,181.0,10.85,3,0.0,0.5,0,user_0058,0
label_chat_00302,chat_00302,user_0058,default,manual,default_v3,0.298,1773041820000,4,42.0,0,1,1773041160000.0,1773041802000.0,4,192.0,10.7,3,0.0,0.25,0,user_0058,0
label_chat_00303,chat_00303,user_0059,art,manual,art_v3,0.795,1767295516000,5,34.4,6,0,1767294600000.0,1767295499000.0,5,162.0,14.983333333333333,4,1.2,0.0,1,user_0059,0
label_chat_00304,chat_00304,user_0059,art,manual,art_v3,0.836,1767566653000,5,39.6,5,1,1767565800000.0,1767566641000.0,5,172.2,14.016666666666667,4,1.0,0.2,1,user_0059,0
label_chat_00305,chat_00305,user_0059,art,manual,art_v3,0.716,1767752696000,4,36.25,3,0,1767752160000.0,1767752682000.0,4,116.25,8.7,3,0.75,0.0,1,user_0059,0
label_chat_00306,chat_00306,user_0059,art,manual,art_v3,0.702,1767943310000,3,34.333333333333336,3,0,1767942960000.0,1767943293000.0,3,202.0,5.55,2,1.0,0.0,1,user_0059,0
label_chat_00307,chat_00307,user_0060,default,manual,default_v3,0.173,1767303409000,3,43.66666666666666,0,1,1767302940000.0,1767303399000.0,3,147.0,7.65,2,0.0,0.3333333333333333,0,user_0060,0
label_chat_00308,chat_00308,user_0060,default,manual,default_v3,0.291,1767497475000,5,39.4,0,1,1767496740000.0,1767497457000.0,5,170.6,11.95,4,0.0,0.2,0,user_0060,0
label_chat_00309,chat_00309,user_0060,default,manual,default_v3,0.268,1767595801000,4,39.75,1,0,1767595080000.0,1767595789000.0,4,191.0,11.816666666666666,3,0.25,0.0,0,user_0060,0
label_chat_00310,chat_00310,user_0060,default,manual,default_v3,0.255,1767868859000,4,42.0,0,1,1767868140000.0,1767868847000.0,4,147.0,11.783333333333331,3,0.0,0.25,0,user_0060,0
label_chat_00311,chat_00311,user_0060,default,manual,default_v3,0.298,1768130781000,5,40.2,1,2,1768129740000.0,1768130764000.0,5,164.2,17.066666666666666,4,0.2,0.4,0,user_0060,0
label_chat_00312,chat_00312,user_0060,default,manual,default_v3,0.242,1768483142000,4,38.5,1,2,1768482600000.0,1768483124000.0,4,170.5,8.733333333333333,3,0.25,0.5,0,user_0060,0
label_chat_00313,chat_00313,user_0061,default,manual,default_v3,0.312,1768593662000,5,37.4,0,1,1768592400000.0,1768593651000.0,5,160.6,20.85,4,0.0,0.2,0,user_0061,0
label_chat_00314,chat_00314,user_0061,default,manual,default_v3,0.207,1768786142000,5,39.0,0,2,1768785240000.0,1768786132000.0,5,174.0,14.866666666666667,4,0.0,0.4,0,user_0061,0
label_chat_00315,chat_00315,user_0061,default,manual,default_v3,0.211,1769055113000,3,34.333333333333336,0,2,1769054640000.0,1769055097000.0,3,175.0,7.616666666666666,2,0.0,0.6666666666666666,0,user_0061,0
label_chat_00316,chat_00316,user_0061,default,manual,default_v3,0.269,1769512914000,4,37.5,0,3,1769512140000.0,1769512901000.0,4,178.5,12.683333333333334,3,0.0,0.75,0,user_0061,0
label_chat_00317,chat_00317,user_0062,default,manual,default_v3,0.313,1771370328000,3,40.333333333333336,1,0,1771369860000.0,1771370310000.0,3,151.0,7.5,2,0.3333333333333333,0.0,0,user_0062,0
label_chat_00318,chat_00318,user_0062,default,manual,default_v3,0.246,1771822079000,4,44.5,1,0,1771821300000.0,1771822063000.0,4,165.25,12.716666666666669,3,0.25,0.0,0,user_0062,0
label_chat_00319,chat_00319,user_0062,default,manual,default_v3,0.383,1771912143000,4,34.0,2,0,1771911780000.0,1771912129000.0,4,210.75,5.816666666666666,3,0.5,0.0,0,user_0062,0
label_chat_00320,chat_00320,user_0062,default,manual,default_v3,0.286,1772358783000,4,44.0,1,0,1772358180000.0,1772358768000.0,4,207.75,9.8,3,0.25,0.0,0,user_0062,0
label_chat_00321,chat_00321,user_0062,default,manual,default_v3,0.361,1772721547000,5,38.2,1,0,1772720760000.0,1772721536000.0,5,195.8,12.933333333333334,4,0.2,0.0,0,user_0062,0
label_chat_00322,chat_00322,user_0062,default,manual,default_v3,0.38,1773001304000,3,44.333333333333336,2,0,1773000780000.0,1773001287000.0,3,213.33333333333331,8.45,2,0.6666666666666666,0.0,0,user_0062,0
label_chat_00323,chat_00323,user_0063,default,manual,default_v3,0.247,1770420610000,4,33.25,0,0,1770420120000.0,1770420593000.0,4,180.5,7.883333333333334,3,0.0,0.0,0,user_0063,0
label_chat_00324,chat_00324,user_0063,default,manual,default_v3,0.314,1770788400000,4,36.25,0,0,1770788100000.0,1770788384000.0,4,182.75,4.733333333333333,3,0.0,0.0,0,user_0063,0
label_chat_00325,chat_00325,user_0063,default,manual,default_v3,0.203,1770892205000,5,28.4,0,0,1770891540000.0,1770892194000.0,5,170.2,10.9,4,0.0,0.0,0,user_0063,0
label_chat_00326,chat_00326,user_0063,default,manual,default_v3,0.214,1771244523000,5,30.2,1,0,1771243740000.0,1771244512000.0,5,166.8,12.866666666666667,4,0.2,0.0,0,user_0063,0
label_chat_00327,chat_00327,user_0064,default,manual,default_v3,0.382,1769815042000,5,36.0,2,0,1769814180000.0,1769815028000.0,5,176.4,14.133333333333333,4,0.4,0.0,0,user_0064,0
label_chat_00328,chat_00328,user_0064,default,manual,default_v3,0.326,1770093981000,5,37.8,2,0,1770093060000.0,1770093964000.0,5,161.6,15.066666666666666,4,0.4,0.0,0,user_0064,0
label_chat_00329,chat_00329,user_0064,default,manual,default_v3,0.402,1770268185000,3,38.0,2,0,1770267780000.0,1770268174000.0,3,157.0,6.566666666666666,2,0.6666666666666666,0.0,0,user_0064,0
label_chat_00330,chat_00330,user_0064,default,manual,default_v3,0.348,1770363170000,4,44.25,2,0,1770362700000.0,1770363158000.0,4,212.25,7.633333333333334,3,0.5,0.0,0,user_0064,0
label_chat_00331,chat_00331,user_0064,default,manual,default_v3,0.293,1770815856000,3,46.0,0,0,1770815520000.0,1770815844000.0,3,141.0,5.4,2,0.0,0.0,0,user_0064,0
label_chat_00332,chat_00332,user_0064,default,manual,default_v3,0.287,1770993616000,5,37.8,1,0,1770992580000.0,1770993605000.0,5,181.6,17.083333333333332,4,0.2,0.0,0,user_0064,0
label_chat_00333,chat_00333,user_0065,default,manual,default_v3,0.197,1769210838000,5,43.6,1,0,1769209980000.0,1769210822000.0,5,150.6,14.033333333333331,4,0.2,0.0,0,user_0065,0
label_chat_00334,chat_00334,user_0065,default,manual,default_v3,0.22,1769387823000,4,39.0,0,0,1769387280000.0,1769387812000.0,4,204.5,8.866666666666667,3,0.0,0.0,0,user_0065,0
label_chat_00335,chat_00335,user_0065,default,manual,default_v3,0.244,1769826299000,4,40.0,0,0,1769825700000.0,1769826284000.0,4,168.0,9.733333333333333,3,0.0,0.0,0,user_0065,0
label_chat_00336,chat_00336,user_0065,default,manual,default_v3,0.207,1769937535000,4,36.5,1,0,1769936880000.0,1769937518000.0,4,200.0,10.633333333333333,3,0.25,0.0,0,user_0065,0
label_chat_00337,chat_00337,user_0065,default,manual,default_v3,0.14,1770206172000,5,38.6,0,0,1770205200000.0,1770206162000.0,5,168.4,16.033333333333335,4,0.0,0.0,0,user_0065,0
label_chat_00338,chat_00338,user_0066,art,manual,art_v3,0.691,1771017393000,3,33.0,3,0,1771016940000.0,1771017383000.0,3,167.0,7.383333333333334,2,1.0,0.0,1,user_0066,0
label_chat_00339,chat_00339,user_0066,art,manual,art_v3,0.753,1771214820000,4,29.5,3,0,1771214400000.0,1771214804000.0,4,135.25,6.733333333333333,3,0.75,0.0,1,user_0066,0
label_chat_00340,chat_00340,user_0066,art,manual,art_v3,0.808,1771656341000,3,36.0,4,0,1771655880000.0,1771656324000.0,3,125.0,7.4,2,1.3333333333333333,0.0,1,user_0066,0
label_chat_00341,chat_00341,user_0066,art,manual,art_v3,0.797,1772019239000,5,34.2,6,0,1772018520000.0,1772019229000.0,5,179.8,11.816666666666666,4,1.2,0.0,1,user_0066,0
label_chat_00342,chat_00342,user_0066,art,manual,art_v3,0.802,1772203596000,3,31.33333333333333,3,0,1772203140000.0,1772203584000.0,3,147.66666666666666,7.4,2,1.0,0.0,1,user_0066,0
label_chat_00343,chat_00343,user_0066,art,manual,art_v3,0.81,1772649882000,3,44.66666666666666,3,0,1772649420000.0,1772649868000.0,3,197.66666666666663,7.466666666666667,2,1.0,0.0,1,user_0066,0
label_chat_00344,chat_00344,user_0067,default,manual,default_v3,0.423,1771882130000,3,38.333333333333336,1,0,1771881720000.0,1771882112000.0,3,186.0,6.533333333333333,2,0.3333333333333333,0.0,0,user_0067,0
label_chat_00345,chat_00345,user_0067,art,manual,art_v3,0.725,1772079514000,3,43.66666666666666,4,1,1772079000000.0,1772079504000.0,3,161.33333333333334,8.4,2,1.3333333333333333,0.3333333333333333,1,user_0067,0
label_chat_00346,chat_00346,user_0067,art,manual,art_v3,0.783,1772536851000,3,40.0,2,0,1772536380000.0,1772536833000.0,3,166.66666666666666,7.55,2,0.6666666666666666,0.0,1,user_0067,0
label_chat_00347,chat_00347,user_0067,default,manual,default_v3,0.313,1772982582000,3,40.66666666666666,2,0,1772982240000.0,1772982569000.0,3,149.66666666666666,5.483333333333333,2,0.6666666666666666,0.0,0,user_0067,0
label_chat_00348,chat_00348,user_0067,art,manual,art_v3,0.884,1773250204000,4,40.75,5,0,1773249720000.0,1773250188000.0,4,140.0,7.8,3,1.25,0.0,1,user_0067,0
label_chat_00349,chat_00349,user_0068,default,manual,default_v3,0.256,1771267992000,5,40.2,0,0,1771267080000.0,1771267978000.0,5,194.8,14.966666666666669,4,0.0,0.0,0,user_0068,0
label_chat_00350,chat_00350,user_0068,default,manual,default_v3,0.219,1771622414000,5,39.2,1,0,1771621800000.0,1771622403000.0,5,174.8,10.05,4,0.2,0.0,0,user_0068,0
label_chat_00351,chat_00351,user_0068,art,manual,art_v3,0.845,1771721476000,5,41.4,4,0,1771720800000.0,1771721459000.0,5,193.6,10.983333333333333,4,0.8,0.0,1,user_0068,0
label_chat_00352,chat_00352,user_0068,default,manual,default_v3,0.313,1771913563000,3,41.333333333333336,0,0,1771913100000.0,1771913545000.0,3,197.33333333333331,7.416666666666667,2,0.0,0.0,0,user_0068,0
label_chat_00353,chat_00353,user_0068,art,manual,art_v3,0.835,1772112792000,5,37.2,6,0,1772112060000.0,1772112777000.0,5,153.6,11.95,4,1.2,0.0,1,user_0068,0
label_chat_00354,chat_00354,user_0069,art,manual,art_v3,0.914,1772562251000,5,40.4,9,0,1772561460000.0,1772562240000.0,5,170.2,13.0,4,1.8,0.0,1,user_0069,0
label_chat_00355,chat_00355,user_0069,art,manual,art_v3,0.901,1772757237000,5,37.4,6,0,1772756400000.0,1772757226000.0,5,173.0,13.766666666666667,4,1.2,0.0,1,user_0069,0
label_chat_00356,chat_00356,user_0069,art,manual,art_v3,0.777,1772954784000,5,40.4,6,1,1772953920000.0,1772954766000.0,5,193.4,14.1,4,1.2,0.2,1,user_0069,0
label_chat_00357,chat_00357,user_0069,art,manual,art_v3,0.895,1773239258000,3,44.0,3,0,1773238920000.0,1773239248000.0,3,214.33333333333331,5.466666666666667,2,1.0,0.0,1,user_0069,0
label_chat_00358,chat_00358,user_0069,default,manual,default_v3,0.402,1773338800000,3,42.0,2,0,1773338520000.0,1773338785000.0,3,136.66666666666666,4.416666666666667,2,0.6666666666666666,0.0,0,user_0069,0
label_chat_00359,chat_00359,user_0070,art,manual,art_v3,0.76,1769639215000,4,40.0,4,0,1769638380000.0,1769639202000.0,4,199.75,13.7,3,1.0,0.0,1,user_0070,0
label_chat_00360,chat_00360,user_0070,art,manual,art_v3,0.584,1769818966000,3,47.0,1,0,1769818440000.0,1769818948000.0,3,180.0,8.466666666666667,2,0.3333333333333333,0.0,1,user_0070,0
label_chat_00361,chat_00361,user_0070,art,manual,art_v3,0.765,1770257881000,4,39.75,5,0,1770257460000.0,1770257867000.0,4,212.25,6.783333333333333,3,1.25,0.0,1,user_0070,0
label_chat_00362,chat_00362,user_0070,art,manual,art_v3,0.765,1770437899000,5,38.6,2,0,1770437280000.0,1770437881000.0,5,194.8,10.016666666666667,4,0.4,0.0,1,user_0070,0
label_chat_00363,chat_00363,user_0070,art,manual,art_v3,0.806,1770614291000,5,40.2,6,1,1770613440000.0,1770614275000.0,5,150.2,13.916666666666666,4,1.2,0.2,1,user_0070,0
label_chat_00364,chat_00364,user_0071,art,manual,art_v3,0.883,1769974326000,5,27.6,5,0,1769973780000.0,1769974316000.0,5,193.0,8.933333333333334,4,1.0,0.0,1,user_0071,0
label_chat_00365,chat_00365,user_0071,art,manual,art_v3,0.787,1770157128000,4,38.5,6,0,1770156420000.0,1770157118000.0,4,190.0,11.633333333333333,3,1.5,0.0,1,user_0071,0
label_chat_00366,chat_00366,user_0071,art,manual,art_v3,0.747,1770270778000,4,35.25,6,0,1770270300000.0,1770270765000.0,4,179.5,7.75,3,1.5,0.0,1,user_0071,0
label_chat_00367,chat_00367,user_0071,art,manual,art_v3,0.698,1770464025000,3,34.333333333333336,3,0,1770463560000.0,1770464012000.0,3,159.0,7.533333333333333,2,1.0,0.0,1,user_0071,0
label_chat_00368,chat_00368,user_0072,default,manual,default_v3,0.207,1773949631000,5,33.6,1,0,1773949080000.0,1773949620000.0,5,160.2,9.0,4,0.2,0.0,0,user_0072,0
label_chat_00369,chat_00369,user_0072,default,manual,default_v3,0.266,1774224852000,5,32.2,0,0,1774224240000.0,1774224835000.0,5,153.0,9.916666666666666,4,0.0,0.0,0,user_0072,0
label_chat_00370,chat_00370,user_0072,default,manual,default_v3,0.31,1774495336000,5,29.2,0,0,1774494540000.0,1774495320000.0,5,168.4,13.0,4,0.0,0.0,0,user_0072,0
label_chat_00371,chat_00371,user_0072,default,manual,default_v3,0.264,1774938952000,4,27.25,0,0,1774938480000.0,1774938940000.0,4,190.5,7.666666666666667,3,0.0,0.0,0,user_0072,0
label_chat_00372,chat_00372,user_0072,default,manual,default_v3,0.218,1775045574000,4,30.75,1,0,1775044800000.0,1775045560000.0,4,161.5,12.666666666666666,3,0.25,0.0,0,user_0072,0
label_chat_00373,chat_00373,user_0073,art,manual,art_v3,0.78,1770579859000,5,37.8,3,0,1770579120000.0,1770579846000.0,5,181.2,12.1,4,0.6,0.0,1,user_0073,0
label_chat_00374,chat_00374,user_0073,default,manual,default_v3,0.349,1770689531000,5,38.8,1,0,1770688980000.0,1770689520000.0,5,189.0,9.0,4,0.2,0.0,0,user_0073,0
label_chat_00375,chat_00375,user_0073,art,manual,art_v3,0.689,1770972275000,3,37.333333333333336,3,0,1770971940000.0,1770972263000.0,3,220.66666666666663,5.383333333333334,2,1.0,0.0,1,user_0073,0
label_chat_00376,chat_00376,user_0073,art,manual,art_v3,0.725,1771237973000,4,42.75,5,0,1771237320000.0,1771237959000.0,4,178.0,10.65,3,1.25,0.0,1,user_0073,0
label_chat_00377,chat_00377,user_0073,art,manual,art_v3,0.816,1771510070000,3,44.66666666666666,3,0,1771509720000.0,1771510054000.0,3,195.33333333333331,5.566666666666666,2,1.0,0.0,1,user_0073,0
label_chat_00378,chat_00378,user_0074,default,manual,default_v3,0.193,1772397246000,5,41.2,0,0,1772396340000.0,1772397232000.0,5,173.4,14.866666666666667,4,0.0,0.0,0,user_0074,0
label_chat_00379,chat_00379,user_0074,default,manual,default_v3,0.248,1772671864000,5,41.0,0,0,1772671200000.0,1772671851000.0,5,189.0,10.85,4,0.0,0.0,0,user_0074,0
label_chat_00380,chat_00380,user_0074,default,manual,default_v3,0.323,1772847310000,4,38.0,1,0,1772846760000.0,1772847296000.0,4,164.5,8.933333333333334,3,0.25,0.0,0,user_0074,0
label_chat_00381,chat_00381,user_0074,default,manual,default_v3,0.243,1773200868000,3,38.333333333333336,0,0,1773200700000.0,1773200857000.0,3,196.33333333333331,2.6166666666666667,2,0.0,0.0,0,user_0074,0
label_chat_00382,chat_00382,user_0074,default,manual,default_v3,0.18,1773481636000,5,40.2,1,0,1773480780000.0,1773481624000.0,5,170.2,14.066666666666666,4,0.2,0.0,0,user_0074,0
label_chat_00383,chat_00383,user_0074,default,manual,default_v3,0.309,1773933283000,3,42.0,0,0,1773932880000.0,1773933273000.0,3,221.33333333333331,6.55,2,0.0,0.0,0,user_0074,0
label_chat_00384,chat_00384,user_0075,default,manual,default_v3,0.16,1769466529000,3,38.333333333333336,0,1,1769466300000.0,1769466513000.0,3,194.0,3.55,2,0.0,0.3333333333333333,0,user_0075,0
label_chat_00385,chat_00385,user_0075,art,manual,art_v3,0.755,1769642757000,4,42.0,5,0,1769642100000.0,1769642744000.0,4,163.0,10.733333333333333,3,1.25,0.0,1,user_0075,0
label_chat_00386,chat_00386,user_0075,art,manual,art_v3,0.769,1769839906000,4,37.75,3,2,1769839380000.0,1769839895000.0,4,183.5,8.583333333333334,3,0.75,0.5,1,user_0075,0
label_chat_00387,chat_00387,user_0075,art,manual,art_v3,0.846,1770017900000,5,40.8,4,1,1770017040000.0,1770017884000.0,5,159.4,14.066666666666666,4,0.8,0.2,1,user_0075,0
label_chat_00388,chat_00388,user_0075,art,manual,art_v3,0.676,1770378169000,4,40.5,2,1,1770377640000.0,1770378152000.0,4,162.25,8.533333333333333,3,0.5,0.25,1,user_0075,0
label_chat_00389,chat_00389,user_0076,default,manual,default_v3,0.237,1773180940000,3,41.333333333333336,0,0,1773180780000.0,1773180930000.0,3,222.33333333333331,2.5,2,0.0,0.0,0,user_0076,0
label_chat_00390,chat_00390,user_0076,default,manual,default_v3,0.166,1773538541000,3,42.66666666666666,0,0,1773538140000.0,1773538528000.0,3,158.66666666666666,6.466666666666667,2,0.0,0.0,0,user_0076,0
label_chat_00391,chat_00391,user_0076,default,manual,default_v3,0.163,1773728388000,3,48.66666666666666,1,0,1773728100000.0,1773728377000.0,3,160.0,4.616666666666666,2,0.3333333333333333,0.0,0,user_0076,0
label_chat_00392,chat_00392,user_0076,default,manual,default_v3,0.263,1774005069000,4,38.0,0,0,1774004400000.0,1774005051000.0,4,227.0,10.85,3,0.0,0.0,0,user_0076,0
label_chat_00393,chat_00393,user_0076,default,manual,default_v3,0.234,1774204299000,3,47.333333333333336,0,0,1774203900000.0,1774204286000.0,3,189.66666666666663,6.433333333333334,2,0.0,0.0,0,user_0076,0
label_chat_00394,chat_00394,user_0077,default,manual,default_v3,0.226,1769463495000,5,39.8,0,0,1769462820000.0,1769463477000.0,5,187.2,10.95,4,0.0,0.0,0,user_0077,0
label_chat_00395,chat_00395,user_0077,default,manual,default_v3,0.259,1769902795000,3,43.66666666666666,0,0,1769902500000.0,1769902777000.0,3,200.33333333333331,4.616666666666666,2,0.0,0.0,0,user_0077,0
label_chat_00396,chat_00396,user_0077,default,manual,default_v3,0.279,1770186046000,3,42.66666666666666,1,0,1770185760000.0,1770186032000.0,3,207.0,4.533333333333333,2,0.3333333333333333,0.0,0,user_0077,0
label_chat_00397,chat_00397,user_0077,default,manual,default_v3,0.258,1770623656000,5,38.4,0,0,1770622980000.0,1770623640000.0,5,136.0,11.0,4,0.0,0.0,0,user_0077,0
label_chat_00398,chat_00398,user_0077,default,manual,default_v3,0.305,1770802387000,4,39.75,1,0,1770801780000.0,1770802374000.0,4,203.75,9.9,3,0.25,0.0,0,user_0077,0
label_chat_00399,chat_00399,user_0077,default,manual,default_v3,0.261,1771171799000,4,41.0,1,0,1771171380000.0,1771171789000.0,4,193.5,6.816666666666666,3,0.25,0.0,0,user_0077,0
label_chat_00400,chat_00400,user_0078,art,manual,art_v3,0.857,1775083875000,5,38.6,8,0,1775083380000.0,1775083857000.0,5,189.8,7.95,4,1.6,0.0,1,user_0078,0
label_chat_00401,chat_00401,user_0078,default,manual,default_v3,0.237,1775364920000,5,38.2,3,0,1775364060000.0,1775364904000.0,5,187.2,14.066666666666666,4,0.6,0.0,0,user_0078,0
label_chat_00402,chat_00402,user_0078,art,manual,art_v3,0.813,1775463202000,5,39.8,5,0,1775462400000.0,1775463190000.0,5,167.2,13.166666666666666,4,1.0,0.0,1,user_0078,0
label_chat_00403,chat_00403,user_0078,art,manual,art_v3,0.691,1775906983000,3,49.0,4,1,1775906580000.0,1775906973000.0,3,170.0,6.55,2,1.3333333333333333,0.3333333333333333,1,user_0078,0
label_chat_00404,chat_00404,user_0079,default,manual,default_v3,0.206,1768944718000,4,36.5,0,1,1768944180000.0,1768944703000.0,4,136.25,8.716666666666667,3,0.0,0.25,0,user_0079,0
label_chat_00405,chat_00405,user_0079,default,manual,default_v3,0.285,1769041308000,3,36.66666666666666,1,2,1769040840000.0,1769041290000.0,3,182.66666666666663,7.5,2,0.3333333333333333,0.6666666666666666,0,user_0079,0
label_chat_00406,chat_00406,user_0079,default,manual,default_v3,0.205,1769404785000,3,38.66666666666666,0,3,1769404380000.0,1769404770000.0,3,141.66666666666666,6.5,2,0.0,1.0,0,user_0079,0
label_chat_00407,chat_00407,user_0079,default,manual,default_v3,0.196,1769768506000,3,42.333333333333336,1,1,1769767980000.0,1769768496000.0,3,221.33333333333331,8.6,2,0.3333333333333333,0.3333333333333333,0,user_0079,0
label_chat_00408,chat_00408,user_0080,default,manual,default_v3,0.234,1774480621000,5,38.2,1,0,1774479780000.0,1774480608000.0,5,156.4,13.8,4,0.2,0.0,0,user_0080,0
label_chat_00409,chat_00409,user_0080,default,manual,default_v3,0.349,1774753998000,5,38.4,1,0,1774753200000.0,1774753982000.0,5,202.8,13.033333333333331,4,0.2,0.0,0,user_0080,0
label_chat_00410,chat_00410,user_0080,default,manual,default_v3,0.321,1774934810000,3,41.0,1,0,1774934280000.0,1774934800000.0,3,184.0,8.666666666666666,2,0.3333333333333333,0.0,0,user_0080,0
label_chat_00411,chat_00411,user_0080,default,manual,default_v3,0.263,1775294085000,3,43.66666666666666,0,0,1775293560000.0,1775294068000.0,3,159.0,8.466666666666667,2,0.0,0.0,0,user_0080,0
label_chat_00412,chat_00412,user_0081,default,manual,default_v3,0.275,1770410201000,3,33.666666666666664,0,0,1770409980000.0,1770410186000.0,3,214.33333333333331,3.433333333333333,2,0.0,0.0,0,user_0081,0
label_chat_00413,chat_00413,user_0081,default,manual,default_v3,0.223,1770676637000,5,39.0,1,1,1770675960000.0,1770676620000.0,5,185.2,11.0,4,0.2,0.2,0,user_0081,0
