id,chat_id,user_id,selected_path,decision_mode,prompt_version,art_affinity_score,created_at,user_msg_count,avg_user_msg_len,art_kw_count,confusion_kw_count,first_user_ts,last_user_ts,assistant_msg_count,avg_output_tokens,conversation_span_minutes,followup_depth_proxy,art_keyword_ratio,confusion_ratio,activate_art_path
label_chat_00155,chat_00155,user_0031,art,manual,art_v3,0.844,1773537965000,5,46.6,6,0,1773537480000,1773537953000,5,138.6,7.883333333333334,4,1.2,0.0,1
label_chat_00156,chat_00156,user_0031,art,manual,art_v3,0.66,1773627662000,4,42.75,3,0,1773627060000,1773627645000,4,165.25,9.75,3,0.75,0.0,1
label_chat_00157,chat_00157,user_0031,default,manual,default_v3,0.294,1773729666000,4,36.25,1,0,1773729180000,1773729649000,4,167.0,7.816666666666666,3,0.25,0.0,0
label_chat_00158,chat_00158,user_0032,default,manual,default_v3,0.275,1767648730000,4,36.25,0,0,1767648120000,1767648715000,4,134.5,9.916666666666666,3,0.0,0.0,0
label_chat_00159,chat_00159,user_0032,default,manual,default_v3,0.269,1768008896000,4,41.5,2,0,1768008240000,1768008880000,4,177.25,10.666666666666666,3,0.5,0.0,0
label_chat_00160,chat_00160,user_0032,default,manual,default_v3,0.229,1768195688000,4,42.0,0,0,1768195140000,1768195670000,4,181.0,8.833333333333334,3,0.0,0.0,0
label_chat_00161,chat_00161,user_0032,default,manual,default_v3,0.269,1768290353000,4,41.0,0,0,1768289700000,1768290340000,4,198.25,10.666666666666666,3,0.0,0.0,0
label_chat_00162,chat_00162,user_0032,default,manual,default_v3,0.242,1768735539000,3,40.333333333333336,0,0,1768735020000,1768735528000,3,191.33333333333334,8.466666666666667,2,0.0,0.0,0
label_chat_00163,chat_00163,user_0032,default,manual,default_v3,0.161,1769009990000,3,46.666666666666664,0,0,1769009700000,1769009973000,3,192.66666666666666,4.55,2,0.0,0.0,0
label_chat_00164,chat_00164,user_0033,default,manual,default_v3,0.198,1769369342000,4,41.25,0,0,1769368560000,1769369331000,4,187.75,12.85,3,0.0,0.0,0
label_chat_00165,chat_00165,user_0033,default,manual,default_v3,0.162,1769640649000,4,39.5,1,0,1769639940000,1769640639000,4,158.5,11.65,3,0.25,0.0,0
label_chat_00166,chat_00166,user_0033,default,manual,default_v3,0.288,1769999630000,4,41.0,0,0,1769998920000,1769999620000,4,197.5,11.666666666666666,3,0.0,0.0,0
label_chat_00167,chat_00167,user_0033,default,manual,default_v3,0.187,1770352904000,3,39.666666666666664,0,0,1770352560000,1770352887000,3,214.0,5.45,2,0.0,0.0,0
label_chat_00168,chat_00168,user_0033,default,manual,default_v3,0.23,1770538993000,5,39.2,0,0,1770538140000,1770538982000,5,178.4,14.033333333333333,4,0.0,0.0,0
label_chat_00169,chat_00169,user_0033,default,manual,default_v3,0.296,1770907394000,5,41.6,1,0,1770906540000,1770907376000,5,197.6,13.933333333333334,4,0.2,0.0,0
label_chat_00170,chat_00170,user_0034,default,manual,default_v3,0.278,1773776994000,3,39.666666666666664,0,0,1773776640000,1773776976000,3,171.0,5.6,2,0.0,0.0,0
label_chat_00171,chat_00171,user_0034,default,manual,default_v3,0.296,1774136291000,5,40.6,0,0,1774135440000,1774136281000,5,148.2,14.016666666666667,4,0.0,0.0,0
label_chat_00172,chat_00172,user_0034,default,manual,default_v3,0.182,1774408904000,3,44.333333333333336,0,0,1774408500000,1774408892000,3,142.33333333333334,6.533333333333333,2,0.0,0.0,0
label_chat_00173,chat_00173,user_0034,default,manual,default_v3,0.164,1774868241000,5,34.2,1,0,1774867380000,1774868224000,5,152.8,14.066666666666666,4,0.2,0.0,0
label_chat_00174,chat_00174,user_0034,default,manual,default_v3,0.237,1775060112000,5,36.6,0,0,1775059500000,1775060099000,5,152.2,9.983333333333333,4,0.0,0.0,0
label_chat_00175,chat_00175,user_0034,default,manual,default_v3,0.253,1775162160000,4,40.0,0,0,1775161620000,1775162146000,4,155.25,8.766666666666667,3,0.0,0.0,0
label_chat_00176,chat_00176,user_0035,default,manual,default_v3,0.212,1774039634000,5,38.8,1,3,1774038900000,1774039622000,5,188.8,12.033333333333333,4,0.2,0.6,0
label_chat_00177,chat_00177,user_0035,default,manual,default_v3,0.219,1774308288000,3,40.333333333333336,2,1,1774307880000,1774308270000,3,153.33333333333334,6.5,2,0.6666666666666666,0.3333333333333333,0
label_chat_00178,chat_00178,user_0035,default,manual,default_v3,0.367,1774744725000,3,40.333333333333336,2,1,1774744320000,1774744713000,3,146.33333333333334,6.55,2,0.6666666666666666,0.3333333333333333,0
label_chat_00179,chat_00179,user_0035,default,manual,default_v3,0.172,1774924695000,5,37.8,0,0,1774924260000,1774924682000,5,158.6,7.033333333333333,4,0.0,0.0,0
label_chat_00180,chat_00180,user_0035,default,manual,default_v3,0.305,1775203777000,3,41.666666666666664,1,1,1775203200000,1775203764000,3,204.66666666666666,9.4,2,0.3333333333333333,0.3333333333333333,0
label_chat_00181,chat_00181,user_0035,default,manual,default_v3,0.278,1775567635000,4,38.5,0,2,1775567100000,1775567621000,4,187.75,8.683333333333334,3,0.0,0.5,0
label_chat_00182,chat_00182,user_0036,default,manual,default_v3,0.29,1770933602000,4,38.5,1,0,1770932700000,1770933592000,4,132.25,14.866666666666667,3,0.25,0.0,0
label_chat_00183,chat_00183,user_0036,default,manual,default_v3,0.237,1771112839000,5,38.2,2,2,1771111800000,1771112826000,5,158.8,17.1,4,0.4,0.4,0
label_chat_00184,chat_00184,user_0036,default,manual,default_v3,0.237,1771302694000,3,42.333333333333336,1,1,1771302300000,1771302683000,3,160.33333333333334,6.383333333333334,2,0.3333333333333333,0.3333333333333333,0
label_chat_00185,chat_00185,user_0036,default,manual,default_v3,0.305,1771667150000,3,41.666666666666664,0,2,1771666680000,1771667134000,3,175.0,7.566666666666666,2,0.0,0.6666666666666666,0
label_chat_00186,chat_00186,user_0036,default,manual,default_v3,0.169,1771845923000,5,35.6,0,1,1771845240000,1771845910000,5,159.2,11.166666666666666,4,0.0,0.2,0
label_chat_00187,chat_00187,user_0036,default,manual,default_v3,0.26,1771941244000,4,40.0,0,0,1771940700000,1771941228000,4,184.0,8.8,3,0.0,0.0,0
label_chat_00188,chat_00188,user_0037,default,manual,default_v3,0.313,1772313769000,3,36.333333333333336,0,0,1772313180000,1772313758000,3,177.66666666666666,9.633333333333333,2,0.0,0.0,0
label_chat_00189,chat_00189,user_0037,default,manual,default_v3,0.203,1772425683000,4,35.0,0,0,1772425200000,1772425665000,4,179.5,7.75,3,0.0,0.0,0
label_chat_00190,chat_00190,user_0037,default,manual,default_v3,0.214,1772781074000,5,32.0,1,0,1772780460000,1772781057000,5,134.0,9.95,4,0.2,0.0,0
label_chat_00191,chat_00191,user_0037,default,manual,default_v3,0.279,1772973475000,3,36.333333333333336,0,0,1772973120000,1772973457000,3,206.33333333333334,5.616666666666666,2,0.0,0.0,0
label_chat_00192,chat_00192,user_0037,default,manual,default_v3,0.264,1773246773000,4,30.0,1,0,1773246000000,1773246756000,4,170.5,12.6,3,0.25,0.0,0
label_chat_00193,chat_00193,user_0038,default,manual,default_v3,0.306,1774822978000,4,39.0,1,0,1774822320000,1774822968000,4,159.25,10.8,3,0.25,0.0,0
label_chat_00194,chat_00194,user_0038,default,manual,default_v3,0.235,1775176302000,3,44.666666666666664,2,0,1775175660000,1775176284000,3,171.66666666666666,10.4,2,0.6666666666666666,0.0,0
label_chat_00195,chat_00195,user_0038,default,manual,default_v3,0.267,1775441084000,3,42.0,0,0,1775440920000,1775441067000,3,208.33333333333334,2.45,2,0.0,0.0,0
label_chat_00196,chat_00196,user_0038,default,manual,default_v3,0.24,1775553341000,3,43.0,1,0,1775552940000,1775553328000,3,157.0,6.466666666666667,2,0.3333333333333333,0.0,0
label_chat_00197,chat_00197,user_0038,default,manual,default_v3,0.201,1775994943000,3,38.333333333333336,0,0,1775994300000,1775994931000,3,120.66666666666667,10.516666666666667,2,0.0,0.0,0
label_chat_00198,chat_00198,user_0038,default,manual,default_v3,0.18,1776435417000,4,44.0,0,0,1776434580000,1776435405000,4,145.5,13.75,3,0.0,0.0,0
label_chat_00199,chat_00199,user_0039,default,manual,default_v3,0.281,1767570279000,3,43.0,0,0,1767569700000,1767570267000,3,227.0,9.45,2,0.0,0.0,0
label_chat_00200,chat_00200,user_0039,default,manual,default_v3,0.226,1767671657000,5,40.4,0,0,1767670800000,1767671647000,5,139.6,14.116666666666667,4,0.0,0.0,0
label_chat_00201,chat_00201,user_0039,default,manual,default_v3,0.142,1767852648000,3,36.333333333333336,0,0,1767852300000,1767852637000,3,138.0,5.616666666666666,2,0.0,0.0,0
label_chat_00202,chat_00202,user_0039,default,manual,default_v3,0.272,1768046805000,3,37.0,0,0,1768046520000,1768046793000,3,169.0,4.55,2,0.0,0.0,0
label_chat_00203,chat_00203,user_0039,default,manual,default_v3,0.155,1768141622000,4,39.0,0,0,1768140840000,1768141609000,4,187.5,12.816666666666666,3,0.0,0.0,0
label_chat_00204,chat_00204,user_0039,default,manual,default_v3,0.245,1768405660000,3,43.0,0,0,1768405200000,1768405647000,3,170.0,7.45,2,0.0,0.0,0
label_chat_00205,chat_00205,user_0040,default,manual,default_v3,0.306,1768088389000,3,26.666666666666668,1,0,1768087980000,1768088374000,3,176.66666666666666,6.566666666666666,2,0.3333333333333333,0.0,0
label_chat_00206,chat_00206,user_0040,default,manual,default_v3,0.313,1768458482000,5,31.8,1,0,1768457580000,1768458472000,5,132.0,14.866666666666667,4,0.2,0.0,0
label_chat_00207,chat_00207,user_0040,default,manual,default_v3,0.162,1768732986000,4,33.0,0,0,1768732560000,1768732976000,4,181.0,6.933333333333334,3,0.0,0.0,0
label_chat_00208,chat_00208,user_0040,default,manual,default_v3,0.246,1769168277000,4,29.75,0,0,1769167800000,1769168262000,4,173.0,7.7,3,0.0,0.0,0
label_chat_00209,chat_00209,user_0040,default,manual,default_v3,0.266,1769348036000,4,28.5,0,0,1769347500000,1769348024000,4,160.0,8.733333333333333,3,0.0,0.0,0
label_chat_00210,chat_00210,user_0040,default,manual,default_v3,0.212,1769614933000,5,30.4,1,0,1769613960000,1769614917000,5,203.6,15.95,4,0.2,0.0,0
label_chat_00211,chat_00211,user_0041,art,manual,art_v3,0.77,1768159726000,3,44.666666666666664,3,0,1768159260000,1768159708000,3,199.0,7.466666666666667,2,1.0,0.0,1
label_chat_00212,chat_00212,user_0041,art,manual,art_v3,0.886,1768532164000,4,38.0,4,0,1768531500000,1768532149000,4,192.5,10.816666666666666,3,1.0,0.0,1
label_chat_00213,chat_00213,user_0041,art,manual,art_v3,0.764,1768810439000,4,39.75,4,0,1768809900000,1768810424000,4,174.75,8.733333333333333,3,1.0,0.0,1
label_chat_00214,chat_00214,user_0041,art,manual,art_v3,0.657,1769005192000,3,39.333333333333336,2,0,1769004900000,1769005174000,3,173.33333333333334,4.566666666666666,2,0.6666666666666666,0.0,1
label_chat_00215,chat_00215,user_0041,default,manual,default_v3,0.29,1769451577000,3,41.0,0,0,1769451180000,1769451564000,3,164.66666666666666,6.4,2,0.0,0.0,0
label_chat_00216,chat_00216,user_0041,art,manual,art_v3,0.789,1769904887000,3,41.0,4,0,1769904240000,1769904876000,3,151.66666666666666,10.6,2,1.3333333333333333,0.0,1
label_chat_00217,chat_00217,user_0042,default,manual,default_v3,0.188,1769723154000,3,32.333333333333336,1,0,1769722560000,1769723136000,3,181.66666666666666,9.6,2,0.3333333333333333,0.0,0
label_chat_00218,chat_00218,user_0042,default,manual,default_v3,0.219,1770158452000,4,34.25,0,0,1770157980000,1770158439000,4,177.25,7.65,3,0.0,0.0,0
label_chat_00219,chat_00219,user_0042,default,manual,default_v3,0.291,1770355862000,4,34.75,0,0,1770355260000,1770355849000,4,230.75,9.816666666666666,3,0.0,0.0,0
label_chat_00220,chat_00220,user_0042,art,manual,art_v3,0.8,1770791747000,3,32.666666666666664,4,0,1770791340000,1770791733000,3,210.0,6.55,2,1.3333333333333333,0.0,1
label_chat_00221,chat_00221,user_0042,art,manual,art_v3,0.765,1771161173000,3,31.333333333333332,3,0,1771160880000,1771161157000,3,207.0,4.616666666666666,2,1.0,0.0,1
label_chat_00222,chat_00222,user_0042,art,manual,art_v3,0.652,1771259202000,3,29.0,2,0,1771258920000,1771259189000,3,237.0,4.483333333333333,2,0.6666666666666666,0.0,1
label_chat_00223,chat_00223,user_0043,default,manual,default_v3,0.277,1770925200000,4,27.5,0,0,1770924360000,1770925186000,4,181.0,13.766666666666667,3,0.0,0.0,0
label_chat_00224,chat_00224,user_0043,art,manual,art_v3,0.719,1771294958000,3,39.0,2,0,1771294560000,1771294947000,3,196.0,6.45,2,0.6666666666666666,0.0,1
label_chat_00225,chat_00225,user_0043,art,manual,art_v3,0.775,1771644790000,4,32.0,4,0,1771644240000,1771644772000,4,165.75,8.866666666666667,3,1.0,0.0,1
label_chat_00226,chat_00226,user_0043,default,manual,default_v3,0.268,1771752464000,3,36.333333333333336,2,0,1771751940000,1771752449000,3,203.33333333333334,8.483333333333333,2,0.6666666666666666,0.0,0
label_chat_00227,chat_00227,user_0043,art,manual,art_v3,0.725,1771947165000,3,35.333333333333336,2,0,1771946640000,1771947155000,3,176.0,8.583333333333334,2,0.6666666666666666,0.0,1
label_chat_00228,chat_00228,user_0044,default,manual,default_v3,0.168,1770669259000,5,38.6,1,1,1770668340000,1770669248000,5,174.8,15.133333333333333,4,0.2,0.2,0
label_chat_00229,chat_00229,user_0044,art,manual,art_v3,0.698,1771105626000,4,43.0,3,1,1771105020000,1771105610000,4,205.5,9.833333333333334,3,0.75,0.25,1
label_chat_00230,chat_00230,user_0044,default,manual,default_v3,0.301,1771291028000,5,40.8,0,3,1771290420000,1771291010000,5,167.6,9.833333333333334,4,0.0,0.6,0
label_chat_00231,chat_00231,user_0044,art,manual,art_v3,0.768,1771642200000,4,44.25,3,0,1771641660000,1771642186000,4,161.75,8.766666666666667,3,0.75,0.0,1
label_chat_00232,chat_00232,user_0045,art,manual,art_v3,0.694,1768426839000,3,43.0,2,3,1768426440000,1768426826000,3,198.0,6.433333333333334,2,0.6666666666666666,1.0,1
label_chat_00233,chat_00233,user_0045,default,manual,default_v3,0.358,1768876264000,5,38.0,4,1,1768875120000,1768876254000,5,165.2,18.9,4,0.8,0.2,0
label_chat_00234,chat_00234,user_0045,default,manual,default_v3,0.286,1768967286000,5,39.6,0,1,1768966500000,1768967268000,5,158.4,12.8,4,0.0,0.2,0
label_chat_00235,chat_00235,user_0045,art,manual,art_v3,0.765,1769153700000,5,37.0,5,2,1769153160000,1769153689000,5,177.6,8.816666666666666,4,1.0,0.4,1
label_chat_00236,chat_00236,user_0046,art,manual,art_v3,0.735,1770677839000,5,39.4,6,1,1770676980000,1770677821000,5,167.8,14.016666666666667,4,1.2,0.2,1
label_chat_00237,chat_00237,user_0046,art,manual,art_v3,0.723,1770851466000,4,39.25,4,1,1770850860000,1770851448000,4,179.0,9.8,3,1.0,0.25,1
label_chat_00238,chat_00238,user_0046,default,manual,default_v3,0.311,1771121327000,3,40.333333333333336,1,1,1771120860000,1771121310000,3,190.33333333333334,7.5,2,0.3333333333333333,0.3333333333333333,0
label_chat_00239,chat_00239,user_0046,art,manual,art_v3,0.818,1771481637000,4,42.25,3,1,1771480980000,1771481625000,4,183.0,10.75,3,0.75,0.25,1
label_chat_00240,chat_00240,user_0046,default,manual,default_v3,0.336,1771580647000,5,39.8,3,0,1771580040000,1771580634000,5,183.2,9.9,4,0.6,0.0,0
label_chat_00241,chat_00241,user_0046,art,manual,art_v3,0.846,1771939686000,5,37.4,7,3,1771938960000,1771939674000,5,190.0,11.9,4,1.4,0.6,1
label_chat_00242,chat_00242,user_0047,default,manual,default_v3,0.265,1770939557000,5,36.4,1,0,1770938640000,1770939539000,5,189.0,14.983333333333333,4,0.2,0.0,0
label_chat_00243,chat_00243,user_0047,default,manual,default_v3,0.19,1771032962000,4,36.75,0,0,1771032420000,1771032945000,4,152.75,8.75,3,0.0,0.0,0
label_chat_00244,chat_00244,user_0047,default,manual,default_v3,0.249,1771314410000,3,42.0,1,0,1771313940000,1771314398000,3,142.0,7.633333333333334,2,0.3333333333333333,0.0,0
label_chat_00245,chat_00245,user_0047,art,manual,art_v3,0.806,1771593788000,5,36.0,3,0,1771593240000,1771593772000,5,109.2,8.866666666666667,4,0.6,0.0,1
label_chat_00246,chat_00246,user_0047,default,manual,default_v3,0.19,1771874694000,3,37.666666666666664,0,0,1771874520000,1771874679000,3,191.33333333333334,2.65,2,0.0,0.0,0
label_chat_00247,chat_00247,user_0047,default,manual,default_v3,0.228,1772069335000,4,39.25,0,0,1772068980000,1772069317000,4,172.5,5.616666666666666,3,0.0,0.0,0
label_chat_00248,chat_00248,user_0048,default,manual,default_v3,0.356,1768249033000,5,39.0,1,0,1768248300000,1768249016000,5,182.6,11.933333333333334,4,0.2,0.0,0
label_chat_00249,chat_00249,user_0048,default,manual,default_v3,0.362,1768436825000,5,37.0,1,0,1768435980000,1768436808000,5,207.6,13.8,4,0.2,0.0,0
label_chat_00250,chat_00250,user_0048,default,manual,default_v3,0.439,1768872112000,3,36.0,3,0,1768871940000,1768872094000,3,145.33333333333334,2.566666666666667,2,1.0,0.0,0
label_chat_00251,chat_00251,user_0048,default,manual,default_v3,0.395,1769222353000,5,37.8,1,0,1769221440000,1769222338000,5,179.0,14.966666666666667,4,0.2,0.0,0
label_chat_00252,chat_00252,user_0048,default,manual,default_v3,0.379,1769665243000,3,41.333333333333336,0,0,1769664660000,1769665231000,3,219.66666666666666,9.516666666666667,2,0.0,0.0,0
label_chat_00253,chat_00253,user_0048,default,manual,default_v3,0.436,1769759482000,5,38.6,3,0,1769758740000,1769759470000,5,159.4,12.166666666666666,4,0.6,0.0,0
label_chat_00254,chat_00254,user_0049,art,manual,art_v3,0.709,1773004362000,3,35.0,3,0,1773004020000,1773004350000,3,184.0,5.5,2,1.0,0.0,1
label_chat_00255,chat_00255,user_0049,art,manual,art_v3,0.828,1773290393000,3,33.666666666666664,4,0,1773290040000,1773290375000,3,163.33333333333334,5.583333333333333,2,1.3333333333333333,0.0,1
label_chat_00256,chat_00256,user_0049,art,manual,art_v3,0.674,1773387589000,3,28.666666666666668,2,0,1773387120000,1773387579000,3,192.66666666666666,7.65,2,0.6666666666666666,0.0,1
label_chat_00257,chat_00257,user_0049,art,manual,art_v3,0.777,1773479591000,5,31.4,4,0,1773478980000,1773479578000,5,174.4,9.966666666666667,4,0.8,0.0,1
label_chat_00258,chat_00258,user_0049,art,manual,art_v3,0.829,1773585192000,5,34.8,4,0,1773584340000,1773585182000,5,152.8,14.033333333333333,4,0.8,0.0,1
label_chat_00259,chat_00259,user_0050,art,manual,art_v3,0.835,1774300984000,4,33.25,4,0,1774300260000,1774300966000,4,184.5,11.766666666666667,3,1.0,0.0,1
label_chat_00260,chat_00260,user_0050,art,manual,art_v3,0.762,1774670921000,3,27.666666666666668,3,0,1774670400000,1774670910000,3,198.33333333333334,8.5,2,1.0,0.0,1
label_chat_00261,chat_00261,user_0050,art,manual,art_v3,0.642,1774765070000,3,35.333333333333336,3,0,1774764660000,1774765055000,3,164.33333333333334,6.583333333333333,2,1.0,0.0,1
label_chat_00262,chat_00262,user_0050,art,manual,art_v3,0.649,1775028407000,3,38.0,3,0,1775028120000,1775028395000,3,171.66666666666666,4.583333333333333,2,1.0,0.0,1
label_chat_00263,chat_00263,user_0051,default,manual,default_v3,0.257,1769207752000,4,40.0,2,0,1769207220000,1769207737000,4,185.75,8.616666666666667,3,0.5,0.0,0
label_chat_00264,chat_00264,user_0051,default,manual,default_v3,0.268,1769656992000,5,36.2,1,0,1769656500000,1769656978000,5,160.6,7.966666666666667,4,0.2,0.0,0
label_chat_00265,chat_00265,user_0051,default,manual,default_v3,0.197,1769935566000,5,38.6,0,0,1769934660000,1769935552000,5,153.0,14.866666666666667,4,0.0,0.0,0
label_chat_00266,chat_00266,user_0051,default,manual,default_v3,0.183,1770372641000,3,43.333333333333336,1,0,1770372300000,1770372628000,3,208.33333333333334,5.466666666666667,2,0.3333333333333333,0.0,0
label_chat_00267,chat_00267,user_0051,default,manual,default_v3,0.236,1770567478000,4,41.5,2,0,1770566880000,1770567460000,4,154.5,9.666666666666666,3,0.5,0.0,0
label_chat_00268,chat_00268,user_0051,default,manual,default_v3,0.208,1770761633000,3,36.333333333333336,1,0,1770761400000,1770761615000,3,194.33333333333334,3.5833333333333335,2,0.3333333333333333,0.0,0
label_chat_00269,chat_00269,user_0052,default,manual,default_v3,0.36,1769902805000,4,40.5,1,0,1769902260000,1769902793000,4,163.5,8.883333333333333,3,0.25,0.0,0
label_chat_00270,chat_00270,user_0052,default,manual,default_v3,0.363,1770079968000,3,44.333333333333336,1,0,1770079440000,1770079951000,3,212.33333333333334,8.516666666666667,2,0.3333333333333333,0.0,0
label_chat_00271,chat_00271,user_0052,default,manual,default_v3,0.321,1770528051000,4,37.75,4,0,1770527640000,1770528039000,4,132.0,6.65,3,1.0,0.0,0
label_chat_00272,chat_00272,user_0052,default,manual,default_v3,0.37,1770888522000,3,38.333333333333336,4,0,1770888240000,1770888510000,3,208.66666666666666,4.5,2,1.3333333333333333,0.0,0
label_chat_00273,chat_00273,user_0053,art,manual,art_v3,0.851,1769463829000,4,41.25,6,0,1769463300000,1769463818000,4,192.75,8.633333333333333,3,1.5,0.0,1
label_chat_00274,chat_00274,user_0053,default,manual,default_v3,0.19,1769909471000,5,43.6,0,0,1769908740000,1769909455000,5,204.2,11.916666666666666,4,0.0,0.0,0
label_chat_00275,chat_00275,user_0053,art,manual,art_v3,0.739,1770017807000,3,38.666666666666664,2,0,1770017340000,1770017789000,3,132.0,7.483333333333333,2,0.6666666666666666,0.0,1
label_chat_00276,chat_00276,user_0053,art,manual,art_v3,0.681,1770287204000,3,47.666666666666664,3,1,1770286560000,1770287187000,3,168.33333333333334,10.45,2,1.0,0.3333333333333333,1
label_chat_00277,chat_00277,user_0053,default,manual,default_v3,0.258,1770551643000,4,37.0,1,0,1770550920000,1770551626000,4,161.5,11.766666666666667,3,0.25,0.0,0
label_chat_00278,chat_00278,user_0053,default,manual,default_v3,0.297,1770652004000,3,34.666666666666664,1,0,1770651780000,1770651990000,3,205.33333333333334,3.5,2,0.3333333333333333,0.0,0
label_chat_00279,chat_00279,user_0054,default,manual,default_v3,0.387,1771967631000,4,40.5,2,0,1771967100000,1771967619000,4,228.25,8.65,3,0.5,0.0,0
label_chat_00280,chat_00280,user_0054,default,manual,default_v3,0.376,1772151784000,5,45.2,0,0,1772151180000,1772151772000,5,178.6,9.866666666666667,4,0.0,0.0,0
label_chat_00281,chat_00281,user_0054,default,manual,default_v3,0.439,1772340239000,4,44.75,3,0,1772339640000,1772340222000,4,219.75,9.7,3,0.75,0.0,0
label_chat_00282,chat_00282,user_0054,default,manual,default_v3,0.325,1772710851000,4,37.75,3,0,1772710260000,1772710834000,4,169.0,9.566666666666666,3,0.75,0.0,0
label_chat_00283,chat_00283,user_0054,default,manual,default_v3,0.351,1772801289000,5,42.0,0,0,1772800440000,1772801273000,5,187.8,13.883333333333333,4,0.0,0.0,0
label_chat_00284,chat_00284,user_0055,art,manual,art_v3,0.734,1771180983000,5,33.8,4,4,1771180140000,1771180971000,5,189.0,13.85,4,0.8,0.8,1
label_chat_00285,chat_00285,user_0055,art,manual,art_v3,0.886,1771449601000,5,41.0,6,2,1771448760000,1771449590000,5,212.6,13.833333333333334,4,1.2,0.4,1
label_chat_00286,chat_00286,user_0055,default,manual,default_v3,0.169,1771735855000,4,39.25,0,3,1771735500000,1771735839000,4,153.0,5.65,3,0.0,0.75,0
label_chat_00287,chat_00287,user_0055,art,manual,art_v3,0.797,1771838296000,5,38.2,5,2,1771837620000,1771838281000,5,201.6,11.016666666666667,4,1.0,0.4,1
label_chat_00288,chat_00288,user_0055,default,manual,default_v3,0.278,1772030815000,3,42.0,0,1,1772030640000,1772030797000,3,191.66666666666666,2.6166666666666667,2,0.0,0.3333333333333333,0
label_chat_00289,chat_00289,user_0055,art,manual,art_v3,0.783,1772127241000,4,44.75,4,2,1772126640000,1772127223000,4,141.75,9.716666666666667,3,1.0,0.5,1
label_chat_00290,chat_00290,user_0056,default,manual,default_v3,0.277,1771015157000,5,36.8,0,0,1771014360000,1771015141000,5,208.2,13.016666666666667,4,0.0,0.0,0
label_chat_00291,chat_00291,user_0056,default,manual,default_v3,0.325,1771383186000,5,38.0,2,0,1771382280000,1771383174000,5,163.0,14.9,4,0.4,0.0,0
label_chat_00292,chat_00292,user_0056,default,manual,default_v3,0.258,1771662116000,4,39.5,0,0,1771661700000,1771662099000,4,163.5,6.65,3,0.0,0.0,0
label_chat_00293,chat_00293,user_0056,default,manual,default_v3,0.167,1772019706000,3,34.666666666666664,0,0,1772019180000,1772019696000,3,132.0,8.6,2,0.0,0.0,0
label_chat_00294,chat_00294,user_0057,default,manual,default_v3,0.262,1770403085000,5,36.8,1,0,1770402360000,1770403072000,5,154.2,11.866666666666667,4,0.2,0.0,0
label_chat_00295,chat_00295,user_0057,default,manual,default_v3,0.17,1770860020000,3,44.666666666666664,1,0,1770859380000,1770860004000,3,141.66666666666666,10.4,2,0.3333333333333333,0.0,0
label_chat_00296,chat_00296,user_0057,default,manual,default_v3,0.194,1771039042000,5,38.0,1,0,1771038180000,1771039028000,5,175.0,14.133333333333333,4,0.2,0.0,0
label_chat_00297,chat_00297,user_0057,default,manual,default_v3,0.21,1771233039000,3,42.666666666666664,0,0,1771232520000,1771233025000,3,176.0,8.416666666666666,2,0.0,0.0,0
label_chat_00298,chat_00298,user_0057,default,manual,default_v3,0.17,1771680539000,4,38.0,0,0,1771679820000,1771680529000,4,203.0,11.816666666666666,3,0.0,0.0,0
label_chat_00299,chat_00299,user_0058,default,manual,default_v3,0.195,1772312931000,3,36.333333333333336,0,3,1772312700000,1772312916000,3,215.0,3.6,2,0.0,1.0,0
label_chat_00300,chat_00300,user_0058,default,manual,default_v3,0.234,1772583178000,4,39.25,1,3,1772582580000,1772583167000,4,172.5,9.783333333333333,3,0.25,0.75,0
label_chat_00301,chat_00301,user_0058,default,manual,default_v3,0.232,1772862127000,4,38.25,0,2,1772861460000,1772862111000,4,181.0,10.85,3,0.0,0.5,0
label_chat_00302,chat_00302,user_0058,default,manual,default_v3,0.298,1773041820000,4,42.0,0,1,1773041160000,1773041802000,4,192.0,10.7,3,0.0,0.25,0
label_chat_00303,chat_00303,user_0059,art,manual,art_v3,0.795,1767295516000,5,34.4,6,0,1767294600000,1767295499000,5,162.0,14.983333333333333,4,1.2,0.0,1
label_chat_00304,chat_00304,user_0059,art,manual,art_v3,0.836,1767566653000,5,39.6,5,1,1767565800000,1767566641000,5,172.2,14.016666666666667,4,1.0,0.2,1
label_chat_00305,chat_00305,user_0059,art,manual,art_v3,0.716,1767752696000,4,36.25,3,0,1767752160000,1767752682000,4,116.25,8.7,3,0.75,0.0,1
label_chat_00306,chat_00306,user_0059,art,manual,art_v3,0.702,1767943310000,3,34.333333333333336,3,0,1767942960000,1767943293000,3,202.0,5.55,2,1.0,0.0,1
label_chat_00307,chat_00307,user_0060,default,manual,default_v3,0.173,1767303409000,3,43.666666666666664,0,1,1767302940000,1767303399000,3,147.0,7.65,2,0.0,0.3333333333333333,0
label_chat_00308,chat_00308,user_0060,default,manual,default_v3,0.291,1767497475000,5,39.4,0,1,1767496740000,1767497457000,5,170.6,11.95,4,0.0,0.2,0
label_chat_00309,chat_00309,user_0060,default,manual,default_v3,0.268,1767595801000,4,39.75,1,0,1767595080000,1767595789000,4,191.0,11.816666666666666,3,0.25,0.0,0
label_chat_00310,chat_00310,user_0060,default,manual,default_v3,0.255,1767868859000,4,42.0,0,1,1767868140000,1767868847000,4,147.0,11.783333333333333,3,0.0,0.25,0
